ticket_id,customer_id,created_at,closed_at,status,satisfaction_score
TKT001499,U003766,2022-12-22,2022-12-27,closed,5.0
TKT001500,U003766,2022-12-27,2022-12-29,closed,2.0
TKT001501,U003768,2023-12-15,2023-12-16,closed,4.0
TKT001502,U003768,2024-10-29,2024-11-03,closed,2.0
TKT001503,U003768,2024-04-12,2024-04-16,closed,3.0
TKT001504,U003770,2024-10-02,2024-10-07,closed,4.0
TKT001505,U003771,2022-07-21,2022-07-27,closed,2.0
TKT001506,U003771,2022-11-24,2022-11-26,closed,4.0
TKT001507,U003773,2023-11-28,2023-11-29,closed,5.0
TKT001508,U003773,2024-03-28,2024-04-03,closed,1.0
TKT001509,U003776,2024-09-30,2024-10-05,closed,2.0
TKT001510,U003776,2023-10-16,2023-10-21,closed,1.0
TKT001511,U003778,2023-11-03,2023-11-05,closed,5.0
TKT001512,U003778,2023-09-14,2023-09-16,closed,2.0
TKT001513,U003782,2023-06-16,2023-06-21,closed,2.0
TKT001514,U003782,2023-06-19,2023-06-23,closed,1.0
TKT001515,U003782,2023-06-21,2023-06-25,closed,2.0
TKT001516,U003790,2022-07-22,2022-07-28,closed,3.0
TKT001517,U003790,2022-07-14,2022-07-18,closed,3.0
TKT001518,U003791,2023-07-09,2023-07-15,closed,5.0
TKT001519,U003796,2022-03-28,,open,
TKT001520,U003796,2022-03-26,2022-03-28,closed,5.0
TKT001521,U003804,2022-12-14,2022-12-15,closed,3.0
TKT001522,U003813,2022-05-11,2022-05-13,closed,2.0
TKT001523,U003813,2022-05-26,2022-05-30,closed,5.0
TKT001524,U003813,2022-05-15,2022-05-21,closed,3.0
TKT001525,U003814,2022-11-29,2022-12-02,closed,1.0
TKT001526,U003816,2024-05-04,2024-05-05,closed,2.0
TKT001527,U003816,2023-10-14,2023-10-17,closed,3.0
TKT001528,U003816,2024-01-15,2024-01-19,closed,4.0
TKT001529,U003828,2024-09-12,2024-09-14,closed,1.0
TKT001530,U003840,2022-09-08,2022-09-09,closed,4.0
TKT001531,U003840,2022-05-30,2022-06-05,closed,1.0
TKT001532,U003840,2023-02-02,2023-02-07,closed,4.0
TKT001533,U003842,2024-07-31,2024-08-01,closed,2.0
TKT001534,U003861,2023-02-23,2023-02-24,closed,1.0
TKT001535,U003861,2023-01-17,2023-01-23,closed,2.0
TKT001536,U003863,2023-11-03,2023-11-07,closed,1.0
TKT001537,U003863,2024-05-25,2024-05-26,closed,2.0
TKT001538,U003864,2024-02-10,2024-02-14,closed,3.0
TKT001539,U003866,2022-05-12,2022-05-19,closed,5.0
TKT001540,U003866,2022-05-14,,open,
TKT001541,U003869,2022-10-04,2022-10-10,closed,3.0
TKT001542,U003879,2023-09-16,2023-09-23,closed,2.0
TKT001543,U003879,2023-01-05,2023-01-08,closed,1.0
TKT001544,U003879,2023-05-14,2023-05-19,closed,3.0
TKT001545,U003881,2023-03-15,2023-03-21,closed,2.0
TKT001546,U003887,2022-10-23,2022-10-26,closed,2.0
TKT001547,U003890,2024-08-26,2024-08-31,closed,3.0
TKT001548,U003899,2024-02-05,2024-02-08,closed,4.0
TKT001549,U003899,2023-05-20,2023-05-24,closed,5.0
TKT001550,U003901,2024-05-27,2024-05-31,closed,2.0
TKT001551,U003913,2022-10-04,,open,
TKT001552,U003913,2022-10-04,,open,
TKT001553,U003914,2024-03-07,2024-03-10,closed,4.0
TKT001554,U003914,2024-02-16,2024-02-18,closed,3.0
TKT001555,U003914,2024-09-02,2024-09-05,closed,4.0
TKT001556,U003915,2022-10-05,,open,
TKT001557,U003915,2022-10-07,,open,
TKT001558,U003917,2022-11-20,2022-11-26,closed,1.0
TKT001559,U003917,2022-06-21,2022-06-26,closed,2.0
TKT001560,U003917,2022-07-27,2022-08-01,closed,5.0
TKT001561,U003918,2022-11-15,2022-11-22,closed,5.0
TKT001562,U003927,2024-03-07,2024-03-09,closed,1.0
TKT001563,U003927,2022-09-14,2022-09-16,closed,4.0
TKT001564,U003943,2023-03-31,2023-04-04,closed,4.0
TKT001565,U003944,2023-08-02,2023-08-05,closed,5.0
TKT001566,U003944,2023-08-05,2023-08-08,closed,2.0
TKT001567,U003944,2024-04-18,2024-04-20,closed,4.0
TKT001568,U003946,2023-08-06,2023-08-12,closed,3.0
TKT001569,U003949,2023-04-13,2023-04-20,closed,3.0
TKT001570,U003949,2023-05-15,,open,
TKT001571,U003949,2023-04-21,2023-04-23,closed,2.0
TKT001572,U003952,2023-01-08,2023-01-15,closed,1.0
TKT001573,U003959,2023-04-19,2023-04-21,closed,4.0
TKT001574,U003959,2023-06-22,2023-06-25,closed,2.0
TKT001575,U003959,2023-03-16,2023-03-22,closed,3.0
TKT001576,U003963,2022-11-25,,open,
TKT001577,U003963,2022-11-25,,open,
TKT001578,U003967,2024-10-03,2024-10-10,closed,2.0
TKT001579,U003967,2023-03-31,2023-04-07,closed,2.0
TKT001580,U003967,2024-11-14,2024-11-19,closed,4.0
TKT001581,U003969,2022-10-25,2022-11-01,closed,3.0
TKT001582,U003969,2022-10-07,2022-10-08,closed,3.0
TKT001583,U003969,2023-01-25,2023-01-30,closed,3.0
TKT001584,U003979,2023-01-24,2023-01-28,closed,4.0
TKT001585,U003979,2023-01-24,2023-01-25,closed,3.0
TKT001586,U003979,2023-01-27,,open,
TKT001587,U003984,2023-05-29,2023-05-30,closed,1.0
TKT001588,U003988,2022-05-21,2022-05-26,closed,4.0
TKT001589,U003988,2022-05-23,2022-05-24,closed,2.0
TKT001590,U003988,2022-05-25,2022-05-26,closed,2.0
TKT001591,U003990,2022-06-11,,open,
TKT001592,U003990,2022-06-11,2022-06-12,closed,1.0
TKT001593,U003990,2022-06-12,,open,
TKT001594,U003993,2022-12-24,2022-12-25,closed,3.0
TKT001595,U003993,2022-06-27,2022-06-30,closed,1.0
TKT001596,U003994,2023-04-11,2023-04-18,closed,1.0
TKT001597,U003994,2024-03-16,2024-03-23,closed,3.0
TKT001598,U003994,2022-12-25,2022-12-29,closed,2.0
TKT001599,U003995,2023-06-20,2023-06-25,closed,5.0
TKT001600,U003995,2022-08-17,2022-08-21,closed,1.0
TKT001601,U003998,2024-02-29,2024-03-05,closed,2.0
TKT001602,U003998,2023-09-22,2023-09-27,closed,3.0
TKT001603,U003998,2022-12-02,2022-12-09,closed,3.0
TKT001604,U004001,2023-03-25,2023-03-26,closed,2.0
TKT001605,U004001,2023-04-12,2023-04-15,closed,1.0
TKT001606,U004001,2024-11-16,2024-11-20,closed,1.0
TKT001607,U004008,2023-01-17,2023-01-21,closed,3.0
TKT001608,U004012,2023-06-14,2023-06-16,closed,3.0
TKT001609,U004020,2022-11-05,2022-11-12,closed,2.0
TKT001610,U004021,2022-10-12,2022-10-18,closed,1.0
TKT001611,U004025,2022-12-11,2022-12-13,closed,3.0
TKT001612,U004027,2024-07-12,2024-07-16,closed,4.0
TKT001613,U004027,2024-03-04,2024-03-05,closed,3.0
TKT001614,U004028,2023-06-30,2023-07-02,closed,2.0
TKT001615,U004028,2023-06-30,,open,
TKT001616,U004031,2022-12-25,,open,
TKT001617,U004032,2022-07-10,2022-07-12,closed,4.0
TKT001618,U004032,2023-10-25,2023-10-27,closed,3.0
TKT001619,U004032,2022-08-25,2022-08-31,closed,3.0
TKT001620,U004033,2022-11-04,2022-11-06,closed,2.0
TKT001621,U004033,2022-09-20,2022-09-21,closed,3.0
TKT001622,U004033,2022-09-25,2022-09-29,closed,1.0
TKT001623,U004045,2023-07-11,2023-07-18,closed,3.0
TKT001624,U004045,2023-07-14,2023-07-19,closed,5.0
TKT001625,U004045,2024-04-10,2024-04-16,closed,5.0
TKT001626,U004046,2023-09-20,,open,
TKT001627,U004046,2023-09-18,,open,
TKT001628,U004049,2024-09-27,2024-09-28,closed,4.0
TKT001629,U004064,2022-12-07,,open,
TKT001630,U004064,2022-12-08,,open,
TKT001631,U004070,2022-08-02,2022-08-05,closed,3.0
TKT001632,U004075,2023-07-31,2023-08-06,closed,5.0
TKT001633,U004075,2024-05-08,2024-05-14,closed,4.0
TKT001634,U004075,2024-11-20,2024-11-26,closed,5.0
TKT001635,U004077,2022-06-15,,open,
TKT001636,U004077,2022-06-14,,open,
TKT001637,U004082,2023-11-29,2023-12-04,closed,3.0
TKT001638,U004087,2023-08-21,2023-08-26,closed,5.0
TKT001639,U004087,2022-11-20,2022-11-23,closed,4.0
TKT001640,U004096,2022-12-27,2023-01-03,closed,4.0
TKT001641,U004097,2023-07-29,2023-07-30,closed,5.0
TKT001642,U004097,2023-05-23,2023-05-25,closed,3.0
TKT001643,U004098,2023-08-14,,open,
TKT001644,U004098,2023-08-14,2023-08-18,closed,2.0
TKT001645,U004101,2022-04-27,2022-04-30,closed,5.0
TKT001646,U004105,2024-08-05,2024-08-11,closed,2.0
TKT001647,U004105,2024-10-12,2024-10-15,closed,4.0
TKT001648,U004127,2023-02-24,2023-02-28,closed,1.0
TKT001649,U004127,2023-02-04,2023-02-08,closed,3.0
TKT001650,U004129,2022-10-04,,open,
TKT001651,U004129,2022-10-05,,open,
TKT001652,U004130,2022-11-15,2022-11-20,closed,5.0
TKT001653,U004130,2022-10-01,2022-10-04,closed,1.0
TKT001654,U004130,2022-08-21,2022-08-25,closed,3.0
TKT001655,U004136,2022-04-21,2022-04-28,closed,2.0
TKT001656,U004136,2022-04-11,2022-04-12,closed,2.0
TKT001657,U004136,2022-04-13,2022-04-18,closed,2.0
TKT001658,U004137,2023-08-17,,open,
TKT001659,U004137,2023-08-14,2023-08-16,closed,2.0
TKT001660,U004139,2023-09-26,2023-10-01,closed,2.0
TKT001661,U004139,2024-07-28,2024-08-03,closed,3.0
TKT001662,U004139,2024-01-28,2024-02-03,closed,3.0
TKT001663,U004143,2023-09-07,2023-09-09,closed,5.0
TKT001664,U004143,2024-08-22,2024-08-23,closed,1.0
TKT001665,U004145,2023-05-08,,open,
TKT001666,U004145,2023-05-08,,open,
TKT001667,U004148,2024-01-28,2024-02-03,closed,5.0
TKT001668,U004148,2023-07-11,2023-07-14,closed,4.0
TKT001669,U004149,2022-07-13,,open,
TKT001670,U004149,2022-07-09,2022-07-12,closed,2.0
TKT001671,U004151,2022-07-19,,open,
TKT001672,U004151,2022-07-20,,open,
TKT001673,U004152,2022-08-23,,open,
TKT001674,U004154,2023-08-21,2023-08-28,closed,2.0
TKT001675,U004160,2023-01-10,,open,
TKT001676,U004179,2023-09-03,2023-09-06,closed,2.0
TKT001677,U004191,2022-06-22,2022-06-25,closed,4.0
TKT001678,U004191,2022-07-01,,open,
TKT001679,U004191,2022-07-03,,open,
TKT001680,U004194,2024-01-15,2024-01-19,closed,4.0
TKT001681,U004194,2024-01-14,2024-01-17,closed,1.0
TKT001682,U004194,2024-01-20,,open,
TKT001683,U004198,2023-10-01,2023-10-02,closed,5.0
TKT001684,U004198,2023-09-29,,open,
TKT001685,U004198,2023-09-30,,open,
TKT001686,U004199,2023-03-10,2023-03-14,closed,3.0
TKT001687,U004199,2022-10-27,2022-11-03,closed,5.0
TKT001688,U004202,2022-08-19,2022-08-20,closed,2.0
TKT001689,U004203,2022-07-22,,open,
TKT001690,U004203,2022-07-22,,open,
TKT001691,U004203,2022-07-22,,open,
TKT001692,U004211,2022-03-23,2022-03-30,closed,1.0
TKT001693,U004211,2022-04-25,2022-04-27,closed,1.0
TKT001694,U004213,2022-05-07,2022-05-10,closed,1.0
TKT001695,U004218,2022-09-16,2022-09-23,closed,2.0
TKT001696,U004218,2022-09-13,2022-09-16,closed,3.0
TKT001697,U004218,2022-08-11,2022-08-18,closed,5.0
TKT001698,U004224,2024-02-24,2024-02-27,closed,4.0
TKT001699,U004224,2024-02-16,2024-02-18,closed,5.0
TKT001700,U004229,2023-03-18,,open,
TKT001701,U004229,2023-03-19,,open,
TKT001702,U004229,2023-03-19,,open,
TKT001703,U004230,2024-05-13,2024-05-14,closed,1.0
TKT001704,U004236,2023-01-13,2023-01-15,closed,1.0
TKT001705,U004236,2022-05-14,2022-05-15,closed,3.0
TKT001706,U004243,2022-08-09,,open,
TKT001707,U004243,2022-08-09,,open,
TKT001708,U004243,2022-08-07,,open,
TKT001709,U004248,2022-08-02,2022-08-03,closed,1.0
TKT001710,U004248,2022-11-27,2022-12-01,closed,3.0
TKT001711,U004248,2024-01-04,2024-01-07,closed,4.0
TKT001712,U004261,2022-12-03,2022-12-05,closed,4.0
TKT001713,U004261,2022-12-11,,open,
TKT001714,U004261,2022-12-11,2022-12-12,closed,1.0
TKT001715,U004264,2022-04-09,,open,
TKT001716,U004275,2024-01-07,2024-01-10,closed,5.0
TKT001717,U004275,2024-01-15,,open,
TKT001718,U004279,2023-12-22,2023-12-23,closed,2.0
TKT001719,U004279,2024-10-16,2024-10-22,closed,1.0
TKT001720,U004282,2022-07-19,2022-07-21,closed,5.0
TKT001721,U004283,2023-01-31,2023-02-06,closed,3.0
TKT001722,U004283,2023-01-12,2023-01-18,closed,5.0
TKT001723,U004283,2023-04-23,2023-04-27,closed,1.0
TKT001724,U004284,2023-06-20,,open,
TKT001725,U004286,2023-01-02,2023-01-07,closed,4.0
TKT001726,U004286,2024-06-23,2024-06-26,closed,1.0
TKT001727,U004286,2022-12-04,2022-12-07,closed,3.0
TKT001728,U004291,2024-09-23,2024-09-30,closed,2.0
TKT001729,U004291,2023-09-01,2023-09-06,closed,5.0
TKT001730,U004291,2023-11-07,2023-11-12,closed,1.0
TKT001731,U004292,2023-08-22,2023-08-29,closed,2.0
TKT001732,U004292,2023-03-16,2023-03-19,closed,1.0
TKT001733,U004292,2023-06-30,2023-07-04,closed,1.0
TKT001734,U004294,2023-09-11,2023-09-18,closed,1.0
TKT001735,U004294,2023-09-04,2023-09-05,closed,1.0
TKT001736,U004295,2022-11-18,2022-11-23,closed,5.0
TKT001737,U004295,2022-11-20,2022-11-21,closed,2.0
TKT001738,U004295,2022-11-23,,open,
TKT001739,U004296,2024-08-08,2024-08-13,closed,4.0
TKT001740,U004296,2023-07-10,2023-07-13,closed,3.0
TKT001741,U004296,2023-01-14,2023-01-20,closed,1.0
TKT001742,U004298,2023-07-14,2023-07-16,closed,4.0
TKT001743,U004306,2024-05-01,2024-05-06,closed,2.0
TKT001744,U004306,2022-11-06,2022-11-08,closed,5.0
TKT001745,U004309,2022-02-26,2022-03-04,closed,3.0
TKT001746,U004309,2022-02-25,2022-02-27,closed,4.0
TKT001747,U004309,2022-02-28,2022-03-03,closed,1.0
TKT001748,U004314,2022-11-19,,open,
TKT001749,U004315,2023-03-20,2023-03-23,closed,1.0
TKT001750,U004315,2023-03-24,,open,
TKT001751,U004315,2023-03-21,2023-03-24,closed,3.0
TKT001752,U004320,2022-05-18,2022-05-24,closed,5.0
TKT001753,U004320,2022-05-26,,open,
TKT001754,U004327,2022-09-28,2022-10-01,closed,2.0
TKT001755,U004327,2022-10-09,2022-10-15,closed,4.0
TKT001756,U004327,2022-09-22,2022-09-27,closed,2.0
TKT001757,U004336,2022-12-31,,open,
TKT001758,U004336,2022-12-31,,open,
TKT001759,U004336,2022-12-24,2022-12-26,closed,5.0
TKT001760,U004353,2024-03-20,2024-03-21,closed,3.0
TKT001761,U004353,2024-04-16,2024-04-21,closed,1.0
TKT001762,U004353,2024-01-02,2024-01-04,closed,3.0
TKT001763,U004354,2023-03-21,2023-03-27,closed,3.0
TKT001764,U004358,2023-12-20,2023-12-27,closed,5.0
TKT001765,U004358,2024-01-06,2024-01-11,closed,5.0
TKT001766,U004359,2022-11-30,2022-12-05,closed,5.0
TKT001767,U004359,2024-02-26,2024-03-01,closed,5.0
TKT001768,U004359,2024-04-11,2024-04-12,closed,5.0
TKT001769,U004360,2022-11-16,,open,
TKT001770,U004363,2023-02-13,,open,
TKT001771,U004363,2023-02-14,,open,
TKT001772,U004363,2023-02-14,,open,
TKT001773,U004371,2023-11-03,2023-11-10,closed,5.0
TKT001774,U004371,2023-08-18,2023-08-23,closed,1.0
TKT001775,U004371,2023-05-31,2023-06-01,closed,1.0
TKT001776,U004374,2022-05-14,2022-05-17,closed,3.0
TKT001777,U004374,2022-05-03,2022-05-07,closed,3.0
TKT001778,U004383,2022-09-05,2022-09-06,closed,1.0
TKT001779,U004386,2023-01-06,,open,
TKT001780,U004386,2022-12-24,2022-12-25,closed,2.0
TKT001781,U004386,2023-01-04,2023-01-06,closed,3.0
TKT001782,U004389,2023-09-08,2023-09-14,closed,1.0
TKT001783,U004395,2024-01-26,2024-01-27,closed,2.0
TKT001784,U004395,2023-07-03,2023-07-07,closed,4.0
TKT001785,U004398,2023-02-16,2023-02-21,closed,2.0
TKT001786,U004398,2023-02-21,,open,
TKT001787,U004398,2023-02-16,2023-02-19,closed,4.0
TKT001788,U004403,2023-03-24,2023-03-31,closed,5.0
TKT001789,U004403,2024-09-28,2024-10-03,closed,5.0
TKT001790,U004409,2022-08-06,2022-08-13,closed,4.0
TKT001791,U004409,2022-08-12,2022-08-14,closed,1.0
TKT001792,U004410,2023-06-20,,open,
TKT001793,U004410,2023-06-19,,open,
TKT001794,U004410,2023-06-19,,open,
TKT001795,U004421,2022-12-28,,open,
TKT001796,U004421,2022-12-28,,open,
TKT001797,U004421,2022-12-28,,open,
TKT001798,U004431,2023-12-25,,open,
TKT001799,U004431,2023-12-25,,open,
TKT001800,U004434,2022-10-16,2022-10-19,closed,5.0
TKT001801,U004435,2022-04-14,,open,
TKT001802,U004435,2022-04-14,,open,
TKT001803,U004435,2022-04-14,,open,
TKT001804,U004439,2023-05-11,2023-05-17,closed,3.0
TKT001805,U004439,2023-04-11,2023-04-18,closed,2.0
TKT001806,U004439,2023-05-06,2023-05-08,closed,4.0
TKT001807,U004441,2024-10-07,2024-10-13,closed,2.0
TKT001808,U004441,2024-11-21,2024-11-28,closed,3.0
TKT001809,U004441,2024-02-03,2024-02-07,closed,2.0
TKT001810,U004447,2024-02-23,2024-03-01,closed,2.0
TKT001811,U004447,2022-07-24,2022-07-29,closed,4.0
TKT001812,U004447,2022-12-31,2023-01-03,closed,2.0
TKT001813,U004448,2022-06-01,2022-06-04,closed,5.0
TKT001814,U004448,2022-06-19,2022-06-21,closed,4.0
TKT001815,U004448,2022-06-21,2022-06-22,closed,5.0
TKT001816,U004451,2022-08-15,2022-08-22,closed,2.0
TKT001817,U004451,2022-08-14,2022-08-18,closed,5.0
TKT001818,U004460,2022-06-06,,open,
TKT001819,U004460,2022-06-09,,open,
TKT001820,U004465,2022-10-22,2022-10-24,closed,3.0
TKT001821,U004465,2022-10-23,2022-10-25,closed,3.0
TKT001822,U004465,2022-10-23,,open,
TKT001823,U004466,2024-03-29,2024-03-31,closed,1.0
TKT001824,U004468,2024-09-12,2024-09-19,closed,2.0
TKT001825,U004468,2024-08-03,2024-08-08,closed,3.0
TKT001826,U004473,2022-05-10,2022-05-13,closed,4.0
TKT001827,U004473,2022-05-07,2022-05-14,closed,5.0
TKT001828,U004473,2022-05-09,2022-05-13,closed,4.0
TKT001829,U004480,2024-07-13,2024-07-15,closed,5.0
TKT001830,U004493,2022-07-15,2022-07-20,closed,4.0
TKT001831,U004497,2022-12-22,,open,
TKT001832,U004498,2022-08-06,2022-08-08,closed,1.0
TKT001833,U004507,2022-07-04,2022-07-06,closed,2.0
TKT001834,U004507,2023-01-09,2023-01-12,closed,2.0
TKT001835,U004507,2024-03-10,2024-03-13,closed,4.0
TKT001836,U004508,2024-12-03,2024-12-09,closed,4.0
TKT001837,U004513,2022-06-14,,open,
TKT001838,U004513,2022-06-12,,open,
TKT001839,U004514,2023-11-02,,open,
TKT001840,U004514,2023-10-31,,open,
TKT001841,U004515,2022-11-17,2022-11-24,closed,2.0
TKT001842,U004515,2022-09-07,2022-09-11,closed,3.0
TKT001843,U004515,2022-11-01,2022-11-08,closed,1.0
TKT001844,U004517,2024-06-26,2024-06-27,closed,3.0
TKT001845,U004517,2024-06-19,2024-06-20,closed,2.0
TKT001846,U004518,2023-01-17,,open,
TKT001847,U004518,2023-01-17,,open,
TKT001848,U004518,2023-01-17,,open,
TKT001849,U004519,2023-07-31,2023-08-07,closed,3.0
TKT001850,U004519,2023-08-08,2023-08-14,closed,4.0
TKT001851,U004524,2024-04-05,2024-04-11,closed,4.0
TKT001852,U004526,2022-09-12,2022-09-16,closed,5.0
TKT001853,U004526,2022-09-11,2022-09-14,closed,3.0
TKT001854,U004529,2022-07-01,,open,
TKT001855,U004529,2022-06-30,,open,
TKT001856,U004529,2022-06-28,2022-07-01,closed,4.0
TKT001857,U004530,2022-10-22,2022-10-27,closed,1.0
TKT001858,U004531,2023-08-27,2023-09-03,closed,2.0
TKT001859,U004531,2023-09-05,,open,
TKT001860,U004531,2023-09-04,,open,
TKT001861,U004537,2023-06-09,2023-06-13,closed,3.0
TKT001862,U004546,2022-12-05,,open,
TKT001863,U004551,2022-05-05,2022-05-08,closed,4.0
TKT001864,U004551,2022-05-03,2022-05-10,closed,2.0
TKT001865,U004559,2023-10-05,2023-10-06,closed,2.0
TKT001866,U004559,2024-03-12,2024-03-13,closed,3.0
TKT001867,U004559,2024-10-05,2024-10-08,closed,1.0
TKT001868,U004560,2024-04-30,2024-05-04,closed,1.0
TKT001869,U004560,2024-10-22,2024-10-25,closed,4.0
TKT001870,U004575,2023-05-11,2023-05-16,closed,5.0
TKT001871,U004575,2023-06-05,2023-06-09,closed,2.0
TKT001872,U004575,2023-06-10,2023-06-17,closed,4.0
TKT001873,U004576,2024-02-15,2024-02-22,closed,3.0
TKT001874,U004582,2023-09-26,2023-09-28,closed,3.0
TKT001875,U004582,2022-10-27,2022-11-02,closed,4.0
TKT001876,U004583,2022-05-03,,open,
TKT001877,U004593,2023-07-25,2023-08-01,closed,5.0
TKT001878,U004593,2023-08-16,2023-08-21,closed,5.0
TKT001879,U004593,2023-08-20,,open,
TKT001880,U004595,2022-06-17,,open,
TKT001881,U004595,2022-06-14,2022-06-18,closed,5.0
TKT001882,U004605,2024-07-12,2024-07-16,closed,1.0
TKT001883,U004605,2024-07-10,2024-07-15,closed,4.0
TKT001884,U004605,2024-05-02,2024-05-04,closed,4.0
TKT001885,U004618,2023-03-09,,open,
TKT001886,U004618,2023-03-09,,open,
TKT001887,U004624,2024-09-17,2024-09-20,closed,3.0
TKT001888,U004627,2023-06-24,2023-06-26,closed,5.0
TKT001889,U004632,2022-04-30,2022-05-01,closed,2.0
TKT001890,U004638,2024-01-06,2024-01-07,closed,2.0
TKT001891,U004638,2023-11-12,2023-11-16,closed,1.0
TKT001892,U004641,2023-05-17,,open,
TKT001893,U004641,2023-05-17,,open,
TKT001894,U004643,2022-11-21,2022-11-26,closed,1.0
TKT001895,U004643,2022-11-05,2022-11-09,closed,5.0
TKT001896,U004648,2022-07-28,2022-08-02,closed,3.0
TKT001897,U004661,2023-05-16,,open,
TKT001898,U004670,2022-06-12,,open,
TKT001899,U004670,2022-06-12,,open,
TKT001900,U004671,2023-05-05,2023-05-09,closed,1.0
TKT001901,U004671,2023-05-03,2023-05-04,closed,3.0
TKT001902,U004671,2023-05-10,2023-05-13,closed,2.0
TKT001903,U004676,2022-09-18,2022-09-22,closed,3.0
TKT001904,U004676,2023-11-29,2023-12-04,closed,4.0
TKT001905,U004676,2024-04-03,2024-04-08,closed,2.0
TKT001906,U004680,2023-08-15,2023-08-18,closed,3.0
TKT001907,U004682,2022-05-22,,open,
TKT001908,U004694,2022-08-29,2022-08-31,closed,5.0
TKT001909,U004694,2022-09-12,2022-09-13,closed,2.0
TKT001910,U004694,2022-09-05,2022-09-12,closed,4.0
TKT001911,U004702,2023-02-19,2023-02-26,closed,1.0
TKT001912,U004702,2022-12-08,2022-12-12,closed,3.0
TKT001913,U004703,2023-06-20,2023-06-23,closed,4.0
TKT001914,U004704,2022-10-02,2022-10-06,closed,4.0
TKT001915,U004704,2022-09-09,2022-09-16,closed,4.0
TKT001916,U004705,2023-05-03,2023-05-10,closed,2.0
TKT001917,U004705,2022-11-21,2022-11-26,closed,5.0
TKT001918,U004705,2022-05-26,2022-05-28,closed,4.0
TKT001919,U004710,2024-11-16,2024-11-22,closed,4.0
TKT001920,U004710,2024-12-02,2024-12-07,closed,3.0
TKT001921,U004711,2023-04-13,2023-04-17,closed,5.0
TKT001922,U004711,2023-04-13,2023-04-19,closed,1.0
TKT001923,U004711,2023-03-09,2023-03-14,closed,4.0
TKT001924,U004714,2024-03-28,2024-03-30,closed,5.0
TKT001925,U004714,2022-11-05,2022-11-09,closed,1.0
TKT001926,U004719,2023-10-31,2023-11-03,closed,3.0
TKT001927,U004719,2024-08-18,2024-08-24,closed,2.0
TKT001928,U004719,2024-03-09,2024-03-13,closed,5.0
TKT001929,U004721,2023-07-05,2023-07-08,closed,1.0
TKT001930,U004725,2023-06-14,,open,
TKT001931,U004732,2024-06-13,2024-06-20,closed,5.0
TKT001932,U004743,2023-05-24,2023-05-30,closed,2.0
TKT001933,U004761,2023-07-14,,open,
TKT001934,U004761,2023-07-15,,open,
TKT001935,U004762,2023-12-21,2023-12-24,closed,3.0
TKT001936,U004762,2024-05-30,2024-05-31,closed,5.0
TKT001937,U004763,2022-01-20,,open,
TKT001938,U004764,2023-07-31,,open,
TKT001939,U004764,2023-07-31,,open,
TKT001940,U004764,2023-07-31,,open,
TKT001941,U004767,2022-07-04,2022-07-08,closed,4.0
TKT001942,U004767,2022-07-08,,open,
TKT001943,U004767,2022-07-05,,open,
TKT001944,U004769,2023-03-09,2023-03-12,closed,1.0
TKT001945,U004769,2023-12-07,2023-12-08,closed,2.0
TKT001946,U004769,2024-11-16,2024-11-19,closed,4.0
TKT001947,U004774,2023-03-06,,open,
TKT001948,U004775,2024-01-18,2024-01-25,closed,4.0
TKT001949,U004777,2023-09-04,2023-09-09,closed,4.0
TKT001950,U004779,2024-07-29,2024-07-30,closed,3.0
TKT001951,U004779,2024-04-23,2024-04-26,closed,4.0
TKT001952,U004782,2023-01-09,2023-01-12,closed,4.0
TKT001953,U004785,2023-10-04,2023-10-09,closed,1.0
TKT001954,U004786,2022-04-04,2022-04-08,closed,1.0
TKT001955,U004789,2022-05-11,,open,
TKT001956,U004789,2022-05-11,,open,
TKT001957,U004790,2022-09-12,2022-09-13,closed,1.0
TKT001958,U004790,2022-09-13,2022-09-14,closed,1.0
TKT001959,U004797,2023-04-18,2023-04-21,closed,3.0
TKT001960,U004797,2023-06-21,2023-06-26,closed,1.0
